id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kelompok_umur,jenis_kelamin,jumlah_penduduk,satuan,tahun
1521,32,JAWA BARAT,3273,KOTA BANDUNG,40-44,LAKI-LAKI,104873,JIWA,2022
1522,32,JAWA BARAT,3273,KOTA BANDUNG,40-44,PEREMPUAN,103294,JIWA,2022
1523,32,JAWA BARAT,3273,KOTA BANDUNG,45-49,LAKI-LAKI,93281,JIWA,2022
1524,32,JAWA BARAT,3273,KOTA BANDUNG,45-49,PEREMPUAN,93679,JIWA,2022
1525,32,JAWA BARAT,3273,KOTA BANDUNG,50-54,LAKI-LAKI,84471,JIWA,2022
1526,32,JAWA BARAT,3273,KOTA BANDUNG,50-54,PEREMPUAN,85667,JIWA,2022
1527,32,JAWA BARAT,3273,KOTA BANDUNG,55-59,LAKI-LAKI,68249,JIWA,2022
1528,32,JAWA BARAT,3273,KOTA BANDUNG,55-59,PEREMPUAN,71477,JIWA,2022
1529,32,JAWA BARAT,3273,KOTA BANDUNG,60-64,LAKI-LAKI,52943,JIWA,2022
1530,32,JAWA BARAT,3273,KOTA BANDUNG,60-64,PEREMPUAN,57915,JIWA,2022
1531,32,JAWA BARAT,3273,KOTA BANDUNG,65-69,LAKI-LAKI,40281,JIWA,2022
1532,32,JAWA BARAT,3273,KOTA BANDUNG,65-69,PEREMPUAN,43336,JIWA,2022
1533,32,JAWA BARAT,3273,KOTA BANDUNG,70-74,LAKI-LAKI,25111,JIWA,2022
1534,32,JAWA BARAT,3273,KOTA BANDUNG,70-74,PEREMPUAN,27787,JIWA,2022
1535,32,JAWA BARAT,3273,KOTA BANDUNG,> 75,LAKI-LAKI,23999,JIWA,2022
1536,32,JAWA BARAT,3273,KOTA BANDUNG,> 75,PEREMPUAN,33620,JIWA,2022
1537,32,JAWA BARAT,3274,KOTA CIREBON,00-04,LAKI-LAKI,11202,JIWA,2022
1538,32,JAWA BARAT,3274,KOTA CIREBON,00-04,PEREMPUAN,10492,JIWA,2022
1539,32,JAWA BARAT,3274,KOTA CIREBON,05-09,LAKI-LAKI,15189,JIWA,2022
1540,32,JAWA BARAT,3274,KOTA CIREBON,05-09,PEREMPUAN,14149,JIWA,2022
1541,32,JAWA BARAT,3274,KOTA CIREBON,10-14,LAKI-LAKI,15304,JIWA,2022
1542,32,JAWA BARAT,3274,KOTA CIREBON,10-14,PEREMPUAN,14516,JIWA,2022
1543,32,JAWA BARAT,3274,KOTA CIREBON,15-19,LAKI-LAKI,14126,JIWA,2022
1544,32,JAWA BARAT,3274,KOTA CIREBON,15-19,PEREMPUAN,13393,JIWA,2022
1545,32,JAWA BARAT,3274,KOTA CIREBON,20-24,LAKI-LAKI,15126,JIWA,2022
1546,32,JAWA BARAT,3274,KOTA CIREBON,20-24,PEREMPUAN,14161,JIWA,2022
1547,32,JAWA BARAT,3274,KOTA CIREBON,25-29,LAKI-LAKI,14487,JIWA,2022
1548,32,JAWA BARAT,3274,KOTA CIREBON,25-29,PEREMPUAN,13879,JIWA,2022
1549,32,JAWA BARAT,3274,KOTA CIREBON,30-34,LAKI-LAKI,13712,JIWA,2022
1550,32,JAWA BARAT,3274,KOTA CIREBON,30-34,PEREMPUAN,12956,JIWA,2022
1551,32,JAWA BARAT,3274,KOTA CIREBON,35-39,LAKI-LAKI,12570,JIWA,2022
1552,32,JAWA BARAT,3274,KOTA CIREBON,35-39,PEREMPUAN,12125,JIWA,2022
1553,32,JAWA BARAT,3274,KOTA CIREBON,40-44,LAKI-LAKI,14103,JIWA,2022
1554,32,JAWA BARAT,3274,KOTA CIREBON,40-44,PEREMPUAN,13910,JIWA,2022
1555,32,JAWA BARAT,3274,KOTA CIREBON,45-49,LAKI-LAKI,12238,JIWA,2022
1556,32,JAWA BARAT,3274,KOTA CIREBON,45-49,PEREMPUAN,12521,JIWA,2022
1557,32,JAWA BARAT,3274,KOTA CIREBON,50-54,LAKI-LAKI,10643,JIWA,2022
1558,32,JAWA BARAT,3274,KOTA CIREBON,50-54,PEREMPUAN,11003,JIWA,2022
1559,32,JAWA BARAT,3274,KOTA CIREBON,55-59,LAKI-LAKI,8419,JIWA,2022
1560,32,JAWA BARAT,3274,KOTA CIREBON,55-59,PEREMPUAN,9125,JIWA,2022
1561,32,JAWA BARAT,3274,KOTA CIREBON,60-64,LAKI-LAKI,6299,JIWA,2022
1562,32,JAWA BARAT,3274,KOTA CIREBON,60-64,PEREMPUAN,7554,JIWA,2022
1563,32,JAWA BARAT,3274,KOTA CIREBON,65-69,LAKI-LAKI,4797,JIWA,2022
1564,32,JAWA BARAT,3274,KOTA CIREBON,65-69,PEREMPUAN,5685,JIWA,2022
1565,32,JAWA BARAT,3274,KOTA CIREBON,70-74,LAKI-LAKI,3100,JIWA,2022
1566,32,JAWA BARAT,3274,KOTA CIREBON,70-74,PEREMPUAN,3501,JIWA,2022
1567,32,JAWA BARAT,3274,KOTA CIREBON,> 75,LAKI-LAKI,2441,JIWA,2022
1568,32,JAWA BARAT,3274,KOTA CIREBON,> 75,PEREMPUAN,3712,JIWA,2022
1569,32,JAWA BARAT,3275,KOTA BEKASI,00-04,LAKI-LAKI,71925,JIWA,2022
1570,32,JAWA BARAT,3275,KOTA BEKASI,00-04,PEREMPUAN,67397,JIWA,2022
1571,32,JAWA BARAT,3275,KOTA BEKASI,05-09,LAKI-LAKI,109034,JIWA,2022
1572,32,JAWA BARAT,3275,KOTA BEKASI,05-09,PEREMPUAN,101632,JIWA,2022
1573,32,JAWA BARAT,3275,KOTA BEKASI,10-14,LAKI-LAKI,109091,JIWA,2022
1574,32,JAWA BARAT,3275,KOTA BEKASI,10-14,PEREMPUAN,102327,JIWA,2022
1575,32,JAWA BARAT,3275,KOTA BEKASI,15-19,LAKI-LAKI,95685,JIWA,2022
1576,32,JAWA BARAT,3275,KOTA BEKASI,15-19,PEREMPUAN,90550,JIWA,2022
1577,32,JAWA BARAT,3275,KOTA BEKASI,20-24,LAKI-LAKI,102987,JIWA,2022
1578,32,JAWA BARAT,3275,KOTA BEKASI,20-24,PEREMPUAN,98370,JIWA,2022
1579,32,JAWA BARAT,3275,KOTA BEKASI,25-29,LAKI-LAKI,101206,JIWA,2022
1580,32,JAWA BARAT,3275,KOTA BEKASI,25-29,PEREMPUAN,101873,JIWA,2022
1581,32,JAWA BARAT,3275,KOTA BEKASI,30-34,LAKI-LAKI,102570,JIWA,2022
1582,32,JAWA BARAT,3275,KOTA BEKASI,30-34,PEREMPUAN,104879,JIWA,2022
1583,32,JAWA BARAT,3275,KOTA BEKASI,35-39,LAKI-LAKI,100437,JIWA,2022
1584,32,JAWA BARAT,3275,KOTA BEKASI,35-39,PEREMPUAN,100576,JIWA,2022
1585,32,JAWA BARAT,3275,KOTA BEKASI,40-44,LAKI-LAKI,102294,JIWA,2022
1586,32,JAWA BARAT,3275,KOTA BEKASI,40-44,PEREMPUAN,105598,JIWA,2022
1587,32,JAWA BARAT,3275,KOTA BEKASI,45-49,LAKI-LAKI,88193,JIWA,2022
1588,32,JAWA BARAT,3275,KOTA BEKASI,45-49,PEREMPUAN,93020,JIWA,2022
1589,32,JAWA BARAT,3275,KOTA BEKASI,50-54,LAKI-LAKI,78885,JIWA,2022
1590,32,JAWA BARAT,3275,KOTA BEKASI,50-54,PEREMPUAN,82026,JIWA,2022
1591,32,JAWA BARAT,3275,KOTA BEKASI,55-59,LAKI-LAKI,62442,JIWA,2022
1592,32,JAWA BARAT,3275,KOTA BEKASI,55-59,PEREMPUAN,68790,JIWA,2022
1593,32,JAWA BARAT,3275,KOTA BEKASI,60-64,LAKI-LAKI,49729,JIWA,2022
1594,32,JAWA BARAT,3275,KOTA BEKASI,60-64,PEREMPUAN,54182,JIWA,2022
1595,32,JAWA BARAT,3275,KOTA BEKASI,65-69,LAKI-LAKI,36114,JIWA,2022
1596,32,JAWA BARAT,3275,KOTA BEKASI,65-69,PEREMPUAN,35200,JIWA,2022
1597,32,JAWA BARAT,3275,KOTA BEKASI,70-74,LAKI-LAKI,20230,JIWA,2022
1598,32,JAWA BARAT,3275,KOTA BEKASI,70-74,PEREMPUAN,18227,JIWA,2022
1599,32,JAWA BARAT,3275,KOTA BEKASI,> 75,LAKI-LAKI,14161,JIWA,2022
1600,32,JAWA BARAT,3275,KOTA BEKASI,> 75,PEREMPUAN,16621,JIWA,2022
1601,32,JAWA BARAT,3276,KOTA DEPOK,00-04,LAKI-LAKI,56649,JIWA,2022
1602,32,JAWA BARAT,3276,KOTA DEPOK,00-04,PEREMPUAN,52778,JIWA,2022
1603,32,JAWA BARAT,3276,KOTA DEPOK,05-09,LAKI-LAKI,83646,JIWA,2022
1604,32,JAWA BARAT,3276,KOTA DEPOK,05-09,PEREMPUAN,77928,JIWA,2022
1605,32,JAWA BARAT,3276,KOTA DEPOK,10-14,LAKI-LAKI,86257,JIWA,2022
1606,32,JAWA BARAT,3276,KOTA DEPOK,10-14,PEREMPUAN,80815,JIWA,2022
1607,32,JAWA BARAT,3276,KOTA DEPOK,15-19,LAKI-LAKI,78478,JIWA,2022
1608,32,JAWA BARAT,3276,KOTA DEPOK,15-19,PEREMPUAN,73953,JIWA,2022
1609,32,JAWA BARAT,3276,KOTA DEPOK,20-24,LAKI-LAKI,81400,JIWA,2022
1610,32,JAWA BARAT,3276,KOTA DEPOK,20-24,PEREMPUAN,77102,JIWA,2022
1611,32,JAWA BARAT,3276,KOTA DEPOK,25-29,LAKI-LAKI,76130,JIWA,2022
1612,32,JAWA BARAT,3276,KOTA DEPOK,25-29,PEREMPUAN,75143,JIWA,2022
1613,32,JAWA BARAT,3276,KOTA DEPOK,30-34,LAKI-LAKI,71970,JIWA,2022
1614,32,JAWA BARAT,3276,KOTA DEPOK,30-34,PEREMPUAN,73519,JIWA,2022
1615,32,JAWA BARAT,3276,KOTA DEPOK,35-39,LAKI-LAKI,71484,JIWA,2022
1616,32,JAWA BARAT,3276,KOTA DEPOK,35-39,PEREMPUAN,74449,JIWA,2022
1617,32,JAWA BARAT,3276,KOTA DEPOK,40-44,LAKI-LAKI,79989,JIWA,2022
1618,32,JAWA BARAT,3276,KOTA DEPOK,40-44,PEREMPUAN,83250,JIWA,2022
1619,32,JAWA BARAT,3276,KOTA DEPOK,45-49,LAKI-LAKI,74494,JIWA,2022
1620,32,JAWA BARAT,3276,KOTA DEPOK,45-49,PEREMPUAN,75672,JIWA,2022
1621,32,JAWA BARAT,3276,KOTA DEPOK,50-54,LAKI-LAKI,66803,JIWA,2022
1622,32,JAWA BARAT,3276,KOTA DEPOK,50-54,PEREMPUAN,66507,JIWA,2022
1623,32,JAWA BARAT,3276,KOTA DEPOK,55-59,LAKI-LAKI,50214,JIWA,2022
1624,32,JAWA BARAT,3276,KOTA DEPOK,55-59,PEREMPUAN,51150,JIWA,2022
1625,32,JAWA BARAT,3276,KOTA DEPOK,60-64,LAKI-LAKI,35727,JIWA,2022
1626,32,JAWA BARAT,3276,KOTA DEPOK,60-64,PEREMPUAN,38040,JIWA,2022
1627,32,JAWA BARAT,3276,KOTA DEPOK,65-69,LAKI-LAKI,24289,JIWA,2022
1628,32,JAWA BARAT,3276,KOTA DEPOK,65-69,PEREMPUAN,25951,JIWA,2022
1629,32,JAWA BARAT,3276,KOTA DEPOK,70-74,LAKI-LAKI,14014,JIWA,2022
1630,32,JAWA BARAT,3276,KOTA DEPOK,70-74,PEREMPUAN,15277,JIWA,2022
1631,32,JAWA BARAT,3276,KOTA DEPOK,> 75,LAKI-LAKI,11898,JIWA,2022
1632,32,JAWA BARAT,3276,KOTA DEPOK,> 75,PEREMPUAN,15206,JIWA,2022
1633,32,JAWA BARAT,3277,KOTA CIMAHI,00-04,LAKI-LAKI,15380,JIWA,2022
1634,32,JAWA BARAT,3277,KOTA CIMAHI,00-04,PEREMPUAN,14850,JIWA,2022
1635,32,JAWA BARAT,3277,KOTA CIMAHI,05-09,LAKI-LAKI,23347,JIWA,2022
1636,32,JAWA BARAT,3277,KOTA CIMAHI,05-09,PEREMPUAN,21924,JIWA,2022
1637,32,JAWA BARAT,3277,KOTA CIMAHI,10-14,LAKI-LAKI,24676,JIWA,2022
1638,32,JAWA BARAT,3277,KOTA CIMAHI,10-14,PEREMPUAN,23252,JIWA,2022
1639,32,JAWA BARAT,3277,KOTA CIMAHI,15-19,LAKI-LAKI,22817,JIWA,2022
1640,32,JAWA BARAT,3277,KOTA CIMAHI,15-19,PEREMPUAN,21696,JIWA,2022
1641,32,JAWA BARAT,3277,KOTA CIMAHI,20-24,LAKI-LAKI,24789,JIWA,2022
1642,32,JAWA BARAT,3277,KOTA CIMAHI,20-24,PEREMPUAN,24057,JIWA,2022
1643,32,JAWA BARAT,3277,KOTA CIMAHI,25-29,LAKI-LAKI,23970,JIWA,2022
1644,32,JAWA BARAT,3277,KOTA CIMAHI,25-29,PEREMPUAN,22986,JIWA,2022
1645,32,JAWA BARAT,3277,KOTA CIMAHI,30-34,LAKI-LAKI,21726,JIWA,2022
1646,32,JAWA BARAT,3277,KOTA CIMAHI,30-34,PEREMPUAN,20998,JIWA,2022
1647,32,JAWA BARAT,3277,KOTA CIMAHI,35-39,LAKI-LAKI,20188,JIWA,2022
1648,32,JAWA BARAT,3277,KOTA CIMAHI,35-39,PEREMPUAN,19607,JIWA,2022
1649,32,JAWA BARAT,3277,KOTA CIMAHI,40-44,LAKI-LAKI,23131,JIWA,2022
1650,32,JAWA BARAT,3277,KOTA CIMAHI,40-44,PEREMPUAN,22964,JIWA,2022
1651,32,JAWA BARAT,3277,KOTA CIMAHI,45-49,LAKI-LAKI,21299,JIWA,2022
1652,32,JAWA BARAT,3277,KOTA CIMAHI,45-49,PEREMPUAN,22136,JIWA,2022
1653,32,JAWA BARAT,3277,KOTA CIMAHI,50-54,LAKI-LAKI,19505,JIWA,2022
1654,32,JAWA BARAT,3277,KOTA CIMAHI,50-54,PEREMPUAN,19816,JIWA,2022
1655,32,JAWA BARAT,3277,KOTA CIMAHI,55-59,LAKI-LAKI,15224,JIWA,2022
1656,32,JAWA BARAT,3277,KOTA CIMAHI,55-59,PEREMPUAN,16071,JIWA,2022
1657,32,JAWA BARAT,3277,KOTA CIMAHI,60-64,LAKI-LAKI,11535,JIWA,2022
1658,32,JAWA BARAT,3277,KOTA CIMAHI,60-64,PEREMPUAN,12019,JIWA,2022
1659,32,JAWA BARAT,3277,KOTA CIMAHI,65-69,LAKI-LAKI,8145,JIWA,2022
1660,32,JAWA BARAT,3277,KOTA CIMAHI,65-69,PEREMPUAN,8385,JIWA,2022
1661,32,JAWA BARAT,3277,KOTA CIMAHI,70-74,LAKI-LAKI,4626,JIWA,2022
1662,32,JAWA BARAT,3277,KOTA CIMAHI,70-74,PEREMPUAN,5246,JIWA,2022
1663,32,JAWA BARAT,3277,KOTA CIMAHI,> 75,LAKI-LAKI,4297,JIWA,2022
1664,32,JAWA BARAT,3277,KOTA CIMAHI,> 75,PEREMPUAN,5875,JIWA,2022
1665,32,JAWA BARAT,3278,KOTA TASIKMALAYA,00-04,LAKI-LAKI,23478,JIWA,2022
1666,32,JAWA BARAT,3278,KOTA TASIKMALAYA,00-04,PEREMPUAN,22178,JIWA,2022
1667,32,JAWA BARAT,3278,KOTA TASIKMALAYA,05-09,LAKI-LAKI,32107,JIWA,2022
1668,32,JAWA BARAT,3278,KOTA TASIKMALAYA,05-09,PEREMPUAN,29929,JIWA,2022
1669,32,JAWA BARAT,3278,KOTA TASIKMALAYA,10-14,LAKI-LAKI,32926,JIWA,2022
1670,32,JAWA BARAT,3278,KOTA TASIKMALAYA,10-14,PEREMPUAN,31076,JIWA,2022
1671,32,JAWA BARAT,3278,KOTA TASIKMALAYA,15-19,LAKI-LAKI,29987,JIWA,2022
1672,32,JAWA BARAT,3278,KOTA TASIKMALAYA,15-19,PEREMPUAN,28733,JIWA,2022
1673,32,JAWA BARAT,3278,KOTA TASIKMALAYA,20-24,LAKI-LAKI,33029,JIWA,2022
1674,32,JAWA BARAT,3278,KOTA TASIKMALAYA,20-24,PEREMPUAN,31927,JIWA,2022
1675,32,JAWA BARAT,3278,KOTA TASIKMALAYA,25-29,LAKI-LAKI,31608,JIWA,2022
1676,32,JAWA BARAT,3278,KOTA TASIKMALAYA,25-29,PEREMPUAN,29908,JIWA,2022
1677,32,JAWA BARAT,3278,KOTA TASIKMALAYA,30-34,LAKI-LAKI,28638,JIWA,2022
1678,32,JAWA BARAT,3278,KOTA TASIKMALAYA,30-34,PEREMPUAN,26896,JIWA,2022
1679,32,JAWA BARAT,3278,KOTA TASIKMALAYA,35-39,LAKI-LAKI,27864,JIWA,2022
1680,32,JAWA BARAT,3278,KOTA TASIKMALAYA,35-39,PEREMPUAN,26460,JIWA,2022
1681,32,JAWA BARAT,3278,KOTA TASIKMALAYA,40-44,LAKI-LAKI,29111,JIWA,2022
1682,32,JAWA BARAT,3278,KOTA TASIKMALAYA,40-44,PEREMPUAN,28056,JIWA,2022
1683,32,JAWA BARAT,3278,KOTA TASIKMALAYA,45-49,LAKI-LAKI,25717,JIWA,2022
1684,32,JAWA BARAT,3278,KOTA TASIKMALAYA,45-49,PEREMPUAN,24629,JIWA,2022
1685,32,JAWA BARAT,3278,KOTA TASIKMALAYA,50-54,LAKI-LAKI,23855,JIWA,2022
1686,32,JAWA BARAT,3278,KOTA TASIKMALAYA,50-54,PEREMPUAN,23444,JIWA,2022
1687,32,JAWA BARAT,3278,KOTA TASIKMALAYA,55-59,LAKI-LAKI,18884,JIWA,2022
1688,32,JAWA BARAT,3278,KOTA TASIKMALAYA,55-59,PEREMPUAN,19253,JIWA,2022
1689,32,JAWA BARAT,3278,KOTA TASIKMALAYA,60-64,LAKI-LAKI,15086,JIWA,2022
1690,32,JAWA BARAT,3278,KOTA TASIKMALAYA,60-64,PEREMPUAN,15596,JIWA,2022
1691,32,JAWA BARAT,3278,KOTA TASIKMALAYA,65-69,LAKI-LAKI,11273,JIWA,2022
1692,32,JAWA BARAT,3278,KOTA TASIKMALAYA,65-69,PEREMPUAN,11568,JIWA,2022
1693,32,JAWA BARAT,3278,KOTA TASIKMALAYA,70-74,LAKI-LAKI,7423,JIWA,2022
1694,32,JAWA BARAT,3278,KOTA TASIKMALAYA,70-74,PEREMPUAN,7898,JIWA,2022
1695,32,JAWA BARAT,3278,KOTA TASIKMALAYA,> 75,LAKI-LAKI,8064,JIWA,2022
1696,32,JAWA BARAT,3278,KOTA TASIKMALAYA,> 75,PEREMPUAN,10109,JIWA,2022
1697,32,JAWA BARAT,3279,KOTA BANJAR,00-04,LAKI-LAKI,6350,JIWA,2022
1698,32,JAWA BARAT,3279,KOTA BANJAR,00-04,PEREMPUAN,5942,JIWA,2022
1699,32,JAWA BARAT,3279,KOTA BANJAR,05-09,LAKI-LAKI,8173,JIWA,2022
1700,32,JAWA BARAT,3279,KOTA BANJAR,05-09,PEREMPUAN,7682,JIWA,2022
1701,32,JAWA BARAT,3279,KOTA BANJAR,10-14,LAKI-LAKI,8621,JIWA,2022
1702,32,JAWA BARAT,3279,KOTA BANJAR,10-14,PEREMPUAN,7867,JIWA,2022
1703,32,JAWA BARAT,3279,KOTA BANJAR,15-19,LAKI-LAKI,8165,JIWA,2022
1704,32,JAWA BARAT,3279,KOTA BANJAR,15-19,PEREMPUAN,7741,JIWA,2022
1705,32,JAWA BARAT,3279,KOTA BANJAR,20-24,LAKI-LAKI,8924,JIWA,2022
1706,32,JAWA BARAT,3279,KOTA BANJAR,20-24,PEREMPUAN,8376,JIWA,2022
1707,32,JAWA BARAT,3279,KOTA BANJAR,25-29,LAKI-LAKI,8783,JIWA,2022
1708,32,JAWA BARAT,3279,KOTA BANJAR,25-29,PEREMPUAN,8241,JIWA,2022
1709,32,JAWA BARAT,3279,KOTA BANJAR,30-34,LAKI-LAKI,8289,JIWA,2022
1710,32,JAWA BARAT,3279,KOTA BANJAR,30-34,PEREMPUAN,7597,JIWA,2022
1711,32,JAWA BARAT,3279,KOTA BANJAR,35-39,LAKI-LAKI,7276,JIWA,2022
1712,32,JAWA BARAT,3279,KOTA BANJAR,35-39,PEREMPUAN,6959,JIWA,2022
1713,32,JAWA BARAT,3279,KOTA BANJAR,40-44,LAKI-LAKI,7714,JIWA,2022
1714,32,JAWA BARAT,3279,KOTA BANJAR,40-44,PEREMPUAN,7742,JIWA,2022
1715,32,JAWA BARAT,3279,KOTA BANJAR,45-49,LAKI-LAKI,6368,JIWA,2022
1716,32,JAWA BARAT,3279,KOTA BANJAR,45-49,PEREMPUAN,6516,JIWA,2022
1717,32,JAWA BARAT,3279,KOTA BANJAR,50-54,LAKI-LAKI,6242,JIWA,2022
1718,32,JAWA BARAT,3279,KOTA BANJAR,50-54,PEREMPUAN,6742,JIWA,2022
1719,32,JAWA BARAT,3279,KOTA BANJAR,55-59,LAKI-LAKI,5623,JIWA,2022
1720,32,JAWA BARAT,3279,KOTA BANJAR,55-59,PEREMPUAN,6421,JIWA,2022
1721,32,JAWA BARAT,3279,KOTA BANJAR,60-64,LAKI-LAKI,5017,JIWA,2022
1722,32,JAWA BARAT,3279,KOTA BANJAR,60-64,PEREMPUAN,5430,JIWA,2022
1723,32,JAWA BARAT,3279,KOTA BANJAR,65-69,LAKI-LAKI,3780,JIWA,2022
1724,32,JAWA BARAT,3279,KOTA BANJAR,65-69,PEREMPUAN,3933,JIWA,2022
1725,32,JAWA BARAT,3279,KOTA BANJAR,70-74,LAKI-LAKI,2602,JIWA,2022
1726,32,JAWA BARAT,3279,KOTA BANJAR,70-74,PEREMPUAN,2715,JIWA,2022
1727,32,JAWA BARAT,3279,KOTA BANJAR,> 75,LAKI-LAKI,2419,JIWA,2022
1728,32,JAWA BARAT,3279,KOTA BANJAR,> 75,PEREMPUAN,3375,JIWA,2022
